concept_id,priority,search_term,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,default_start_sec,default_end_sec,notes
vdcr_concept_0159,A,Calcium Wave Propagation,biology_living_systems,Calcium Wave Propagation,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Calcium Wave Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=钙波传播; concept_type=自然动态机制; priority=A
vdcr_concept_0159,A,Calcium Wave Propagation demonstration,biology_living_systems,Calcium Wave Propagation,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Calcium Wave Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=钙波传播; concept_type=自然动态机制; priority=A
vdcr_concept_0159,A,Calcium Wave Propagation slow motion,biology_living_systems,Calcium Wave Propagation,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Calcium Wave Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=钙波传播; concept_type=自然动态机制; priority=A
vdcr_concept_0159,A,Calcium Wave Propagation video,biology_living_systems,Calcium Wave Propagation,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Calcium Wave Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=钙波传播; concept_type=自然动态机制; priority=A
vdcr_concept_0159,A,钙波传播 Calcium Wave Propagation,biology_living_systems,Calcium Wave Propagation,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Calcium Wave Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=钙波传播; concept_type=自然动态机制; priority=A
vdcr_concept_0160,A,FRAP Recovery,biology_living_systems,FRAP Recovery,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates FRAP Recovery, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=光漂白后荧光恢复; concept_type=实验动态图样; priority=A
vdcr_concept_0160,A,FRAP Recovery demonstration,biology_living_systems,FRAP Recovery,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates FRAP Recovery, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=光漂白后荧光恢复; concept_type=实验动态图样; priority=A
vdcr_concept_0160,A,FRAP Recovery experiment video,biology_living_systems,FRAP Recovery,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates FRAP Recovery, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=光漂白后荧光恢复; concept_type=实验动态图样; priority=A
vdcr_concept_0160,A,FRAP Recovery slow motion,biology_living_systems,FRAP Recovery,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates FRAP Recovery, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=光漂白后荧光恢复; concept_type=实验动态图样; priority=A
vdcr_concept_0160,A,FRAP Recovery video,biology_living_systems,FRAP Recovery,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates FRAP Recovery, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=光漂白后荧光恢复; concept_type=实验动态图样; priority=A
vdcr_concept_0160,A,光漂白后荧光恢复 FRAP Recovery,biology_living_systems,FRAP Recovery,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates FRAP Recovery, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=光漂白后荧光恢复; concept_type=实验动态图样; priority=A
vdcr_concept_0162,A,Endocytosis,biology_living_systems,Endocytosis,biology_living_systems,biology_family_06,"Candidate must show the temporal sequence that instantiates Endocytosis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=胞吞作用; concept_type=自然动态机制; priority=A
vdcr_concept_0162,A,Endocytosis demonstration,biology_living_systems,Endocytosis,biology_living_systems,biology_family_06,"Candidate must show the temporal sequence that instantiates Endocytosis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=胞吞作用; concept_type=自然动态机制; priority=A
vdcr_concept_0162,A,Endocytosis slow motion,biology_living_systems,Endocytosis,biology_living_systems,biology_family_06,"Candidate must show the temporal sequence that instantiates Endocytosis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=胞吞作用; concept_type=自然动态机制; priority=A
vdcr_concept_0162,A,Endocytosis video,biology_living_systems,Endocytosis,biology_living_systems,biology_family_06,"Candidate must show the temporal sequence that instantiates Endocytosis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=胞吞作用; concept_type=自然动态机制; priority=A
vdcr_concept_0162,A,胞吞作用 Endocytosis,biology_living_systems,Endocytosis,biology_living_systems,biology_family_06,"Candidate must show the temporal sequence that instantiates Endocytosis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=胞吞作用; concept_type=自然动态机制; priority=A
vdcr_concept_0163,A,Exocytosis,biology_living_systems,Exocytosis,biology_living_systems,biology_family_06,"Candidate must show the temporal sequence that instantiates Exocytosis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=胞吐作用; concept_type=自然动态机制; priority=A
vdcr_concept_0163,A,Exocytosis demonstration,biology_living_systems,Exocytosis,biology_living_systems,biology_family_06,"Candidate must show the temporal sequence that instantiates Exocytosis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=胞吐作用; concept_type=自然动态机制; priority=A
vdcr_concept_0163,A,Exocytosis slow motion,biology_living_systems,Exocytosis,biology_living_systems,biology_family_06,"Candidate must show the temporal sequence that instantiates Exocytosis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=胞吐作用; concept_type=自然动态机制; priority=A
vdcr_concept_0163,A,Exocytosis video,biology_living_systems,Exocytosis,biology_living_systems,biology_family_06,"Candidate must show the temporal sequence that instantiates Exocytosis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=胞吐作用; concept_type=自然动态机制; priority=A
vdcr_concept_0163,A,胞吐作用 Exocytosis,biology_living_systems,Exocytosis,biology_living_systems,biology_family_06,"Candidate must show the temporal sequence that instantiates Exocytosis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=胞吐作用; concept_type=自然动态机制; priority=A
vdcr_concept_0168,A,Microtubule Dynamic Instability,biology_living_systems,Microtubule Dynamic Instability,biology_living_systems,biology_family_07,"Candidate must show the temporal sequence that instantiates Microtubule Dynamic Instability, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=微管动态不稳定性; concept_type=自然动态机制; priority=A
vdcr_concept_0168,A,Microtubule Dynamic Instability demonstration,biology_living_systems,Microtubule Dynamic Instability,biology_living_systems,biology_family_07,"Candidate must show the temporal sequence that instantiates Microtubule Dynamic Instability, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=微管动态不稳定性; concept_type=自然动态机制; priority=A
vdcr_concept_0168,A,Microtubule Dynamic Instability slow motion,biology_living_systems,Microtubule Dynamic Instability,biology_living_systems,biology_family_07,"Candidate must show the temporal sequence that instantiates Microtubule Dynamic Instability, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=微管动态不稳定性; concept_type=自然动态机制; priority=A
vdcr_concept_0168,A,Microtubule Dynamic Instability video,biology_living_systems,Microtubule Dynamic Instability,biology_living_systems,biology_family_07,"Candidate must show the temporal sequence that instantiates Microtubule Dynamic Instability, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=微管动态不稳定性; concept_type=自然动态机制; priority=A
vdcr_concept_0168,A,微管动态不稳定性 Microtubule Dynamic Instability,biology_living_systems,Microtubule Dynamic Instability,biology_living_systems,biology_family_07,"Candidate must show the temporal sequence that instantiates Microtubule Dynamic Instability, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=微管动态不稳定性; concept_type=自然动态机制; priority=A
vdcr_concept_0175,A,Gastrulation,biology_living_systems,Gastrulation,biology_living_systems,biology_family_08,"Candidate must show the temporal sequence that instantiates Gastrulation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=原肠胚形成; concept_type=自然动态机制; priority=A
vdcr_concept_0175,A,Gastrulation demonstration,biology_living_systems,Gastrulation,biology_living_systems,biology_family_08,"Candidate must show the temporal sequence that instantiates Gastrulation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=原肠胚形成; concept_type=自然动态机制; priority=A
vdcr_concept_0175,A,Gastrulation slow motion,biology_living_systems,Gastrulation,biology_living_systems,biology_family_08,"Candidate must show the temporal sequence that instantiates Gastrulation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=原肠胚形成; concept_type=自然动态机制; priority=A
vdcr_concept_0175,A,Gastrulation video,biology_living_systems,Gastrulation,biology_living_systems,biology_family_08,"Candidate must show the temporal sequence that instantiates Gastrulation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=原肠胚形成; concept_type=自然动态机制; priority=A
vdcr_concept_0175,A,原肠胚形成 Gastrulation,biology_living_systems,Gastrulation,biology_living_systems,biology_family_08,"Candidate must show the temporal sequence that instantiates Gastrulation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=原肠胚形成; concept_type=自然动态机制; priority=A
vdcr_concept_0180,A,Stomatal Opening and Closing,biology_living_systems,Stomatal Opening and Closing,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Stomatal Opening and Closing, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=气孔开闭; concept_type=自然动态机制; priority=A
vdcr_concept_0180,A,Stomatal Opening and Closing demonstration,biology_living_systems,Stomatal Opening and Closing,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Stomatal Opening and Closing, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=气孔开闭; concept_type=自然动态机制; priority=A
vdcr_concept_0180,A,Stomatal Opening and Closing slow motion,biology_living_systems,Stomatal Opening and Closing,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Stomatal Opening and Closing, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=气孔开闭; concept_type=自然动态机制; priority=A
vdcr_concept_0180,A,Stomatal Opening and Closing video,biology_living_systems,Stomatal Opening and Closing,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Stomatal Opening and Closing, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=气孔开闭; concept_type=自然动态机制; priority=A
vdcr_concept_0180,A,气孔开闭 Stomatal Opening and Closing,biology_living_systems,Stomatal Opening and Closing,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Stomatal Opening and Closing, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=气孔开闭; concept_type=自然动态机制; priority=A
vdcr_concept_0185,A,Bacterial Chemotaxis,biology_living_systems,Bacterial Chemotaxis,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Bacterial Chemotaxis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=细菌趋化游动; concept_type=自然动态机制; priority=A
vdcr_concept_0185,A,Bacterial Chemotaxis demonstration,biology_living_systems,Bacterial Chemotaxis,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Bacterial Chemotaxis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=细菌趋化游动; concept_type=自然动态机制; priority=A
vdcr_concept_0185,A,Bacterial Chemotaxis slow motion,biology_living_systems,Bacterial Chemotaxis,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Bacterial Chemotaxis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=细菌趋化游动; concept_type=自然动态机制; priority=A
vdcr_concept_0185,A,Bacterial Chemotaxis video,biology_living_systems,Bacterial Chemotaxis,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Bacterial Chemotaxis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=细菌趋化游动; concept_type=自然动态机制; priority=A
vdcr_concept_0185,A,细菌趋化游动 Bacterial Chemotaxis,biology_living_systems,Bacterial Chemotaxis,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Bacterial Chemotaxis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=细菌趋化游动; concept_type=自然动态机制; priority=A
vdcr_concept_0190,A,Downburst,earth_environmental_systems,Downburst / Microburst Outflow,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Downburst / Microburst Outflow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=下击暴流出流扩散; concept_type=自然动态机制; priority=A
vdcr_concept_0190,A,Downburst / Microburst Outflow,earth_environmental_systems,Downburst / Microburst Outflow,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Downburst / Microburst Outflow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=下击暴流出流扩散; concept_type=自然动态机制; priority=A
vdcr_concept_0190,A,Downburst / Microburst Outflow demonstration,earth_environmental_systems,Downburst / Microburst Outflow,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Downburst / Microburst Outflow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=下击暴流出流扩散; concept_type=自然动态机制; priority=A
vdcr_concept_0190,A,Downburst / Microburst Outflow slow motion,earth_environmental_systems,Downburst / Microburst Outflow,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Downburst / Microburst Outflow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=下击暴流出流扩散; concept_type=自然动态机制; priority=A
vdcr_concept_0190,A,Downburst / Microburst Outflow video,earth_environmental_systems,Downburst / Microburst Outflow,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Downburst / Microburst Outflow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=下击暴流出流扩散; concept_type=自然动态机制; priority=A
vdcr_concept_0190,A,Downburst video,earth_environmental_systems,Downburst / Microburst Outflow,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Downburst / Microburst Outflow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=下击暴流出流扩散; concept_type=自然动态机制; priority=A
vdcr_concept_0190,A,Microburst Outflow,earth_environmental_systems,Downburst / Microburst Outflow,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Downburst / Microburst Outflow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=下击暴流出流扩散; concept_type=自然动态机制; priority=A
vdcr_concept_0190,A,Microburst Outflow video,earth_environmental_systems,Downburst / Microburst Outflow,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Downburst / Microburst Outflow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=下击暴流出流扩散; concept_type=自然动态机制; priority=A
vdcr_concept_0190,A,下击暴流出流扩散 Downburst / Microburst Outflow,earth_environmental_systems,Downburst / Microburst Outflow,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Downburst / Microburst Outflow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=下击暴流出流扩散; concept_type=自然动态机制; priority=A
vdcr_concept_0191,A,Supercell Mesocyclone Rotation,earth_environmental_systems,Supercell Mesocyclone Rotation,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Supercell Mesocyclone Rotation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=超级单体中气旋旋转; concept_type=自然动态机制; priority=A
vdcr_concept_0191,A,Supercell Mesocyclone Rotation demonstration,earth_environmental_systems,Supercell Mesocyclone Rotation,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Supercell Mesocyclone Rotation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=超级单体中气旋旋转; concept_type=自然动态机制; priority=A
vdcr_concept_0191,A,Supercell Mesocyclone Rotation slow motion,earth_environmental_systems,Supercell Mesocyclone Rotation,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Supercell Mesocyclone Rotation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=超级单体中气旋旋转; concept_type=自然动态机制; priority=A
vdcr_concept_0191,A,Supercell Mesocyclone Rotation video,earth_environmental_systems,Supercell Mesocyclone Rotation,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Supercell Mesocyclone Rotation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=超级单体中气旋旋转; concept_type=自然动态机制; priority=A
vdcr_concept_0191,A,超级单体中气旋旋转 Supercell Mesocyclone Rotation,earth_environmental_systems,Supercell Mesocyclone Rotation,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Supercell Mesocyclone Rotation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=超级单体中气旋旋转; concept_type=自然动态机制; priority=A
vdcr_concept_0192,A,Tornadogenesis,earth_environmental_systems,Tornadogenesis,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Tornadogenesis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=龙卷生成; concept_type=自然动态机制; priority=A
vdcr_concept_0192,A,Tornadogenesis demonstration,earth_environmental_systems,Tornadogenesis,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Tornadogenesis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=龙卷生成; concept_type=自然动态机制; priority=A
vdcr_concept_0192,A,Tornadogenesis slow motion,earth_environmental_systems,Tornadogenesis,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Tornadogenesis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=龙卷生成; concept_type=自然动态机制; priority=A
vdcr_concept_0192,A,Tornadogenesis video,earth_environmental_systems,Tornadogenesis,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Tornadogenesis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=龙卷生成; concept_type=自然动态机制; priority=A
vdcr_concept_0192,A,龙卷生成 Tornadogenesis,earth_environmental_systems,Tornadogenesis,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Tornadogenesis, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=龙卷生成; concept_type=自然动态机制; priority=A
vdcr_concept_0196,A,Meander Neck Cutoff,earth_environmental_systems,Meander Neck Cutoff,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Meander Neck Cutoff, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=曲流河裁弯取直; concept_type=自然动态机制; priority=A
vdcr_concept_0196,A,Meander Neck Cutoff demonstration,earth_environmental_systems,Meander Neck Cutoff,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Meander Neck Cutoff, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=曲流河裁弯取直; concept_type=自然动态机制; priority=A
vdcr_concept_0196,A,Meander Neck Cutoff slow motion,earth_environmental_systems,Meander Neck Cutoff,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Meander Neck Cutoff, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=曲流河裁弯取直; concept_type=自然动态机制; priority=A
vdcr_concept_0196,A,Meander Neck Cutoff video,earth_environmental_systems,Meander Neck Cutoff,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Meander Neck Cutoff, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=曲流河裁弯取直; concept_type=自然动态机制; priority=A
vdcr_concept_0196,A,曲流河裁弯取直 Meander Neck Cutoff,earth_environmental_systems,Meander Neck Cutoff,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Meander Neck Cutoff, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=曲流河裁弯取直; concept_type=自然动态机制; priority=A
vdcr_concept_0200,A,Sediment Saltation,earth_environmental_systems,Sediment Saltation,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Sediment Saltation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=泥沙跃移; concept_type=自然动态机制; priority=A
vdcr_concept_0200,A,Sediment Saltation demonstration,earth_environmental_systems,Sediment Saltation,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Sediment Saltation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=泥沙跃移; concept_type=自然动态机制; priority=A
vdcr_concept_0200,A,Sediment Saltation slow motion,earth_environmental_systems,Sediment Saltation,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Sediment Saltation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=泥沙跃移; concept_type=自然动态机制; priority=A
vdcr_concept_0200,A,Sediment Saltation video,earth_environmental_systems,Sediment Saltation,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Sediment Saltation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=泥沙跃移; concept_type=自然动态机制; priority=A
vdcr_concept_0200,A,泥沙跃移 Sediment Saltation,earth_environmental_systems,Sediment Saltation,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Sediment Saltation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=泥沙跃移; concept_type=自然动态机制; priority=A
vdcr_concept_0210,A,Pyroclastic Density Current,earth_environmental_systems,Pyroclastic Density Current,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Pyroclastic Density Current, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=火山碎屑密度流; concept_type=自然动态机制; priority=A
vdcr_concept_0210,A,Pyroclastic Density Current demonstration,earth_environmental_systems,Pyroclastic Density Current,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Pyroclastic Density Current, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=火山碎屑密度流; concept_type=自然动态机制; priority=A
vdcr_concept_0210,A,Pyroclastic Density Current slow motion,earth_environmental_systems,Pyroclastic Density Current,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Pyroclastic Density Current, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=火山碎屑密度流; concept_type=自然动态机制; priority=A
vdcr_concept_0210,A,Pyroclastic Density Current video,earth_environmental_systems,Pyroclastic Density Current,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Pyroclastic Density Current, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=火山碎屑密度流; concept_type=自然动态机制; priority=A
vdcr_concept_0210,A,火山碎屑密度流 Pyroclastic Density Current,earth_environmental_systems,Pyroclastic Density Current,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Pyroclastic Density Current, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=火山碎屑密度流; concept_type=自然动态机制; priority=A
vdcr_concept_0211,A,Pahoehoe Lava Roping,earth_environmental_systems,Pahoehoe Lava Roping,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Pahoehoe Lava Roping, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=绳状熔岩形成; concept_type=自然动态机制; priority=A
vdcr_concept_0211,A,Pahoehoe Lava Roping demonstration,earth_environmental_systems,Pahoehoe Lava Roping,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Pahoehoe Lava Roping, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=绳状熔岩形成; concept_type=自然动态机制; priority=A
vdcr_concept_0211,A,Pahoehoe Lava Roping slow motion,earth_environmental_systems,Pahoehoe Lava Roping,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Pahoehoe Lava Roping, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=绳状熔岩形成; concept_type=自然动态机制; priority=A
vdcr_concept_0211,A,Pahoehoe Lava Roping video,earth_environmental_systems,Pahoehoe Lava Roping,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Pahoehoe Lava Roping, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=绳状熔岩形成; concept_type=自然动态机制; priority=A
vdcr_concept_0211,A,绳状熔岩形成 Pahoehoe Lava Roping,earth_environmental_systems,Pahoehoe Lava Roping,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Pahoehoe Lava Roping, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=绳状熔岩形成; concept_type=自然动态机制; priority=A
vdcr_concept_0219,A,Slab Avalanche Release,earth_environmental_systems,Slab Avalanche Release,earth_environmental_systems,earth_family_05,"Candidate must show the temporal sequence that instantiates Slab Avalanche Release, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=板状雪崩释放; concept_type=自然动态机制; priority=A
vdcr_concept_0219,A,Slab Avalanche Release demonstration,earth_environmental_systems,Slab Avalanche Release,earth_environmental_systems,earth_family_05,"Candidate must show the temporal sequence that instantiates Slab Avalanche Release, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=板状雪崩释放; concept_type=自然动态机制; priority=A
vdcr_concept_0219,A,Slab Avalanche Release slow motion,earth_environmental_systems,Slab Avalanche Release,earth_environmental_systems,earth_family_05,"Candidate must show the temporal sequence that instantiates Slab Avalanche Release, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=板状雪崩释放; concept_type=自然动态机制; priority=A
vdcr_concept_0219,A,Slab Avalanche Release video,earth_environmental_systems,Slab Avalanche Release,earth_environmental_systems,earth_family_05,"Candidate must show the temporal sequence that instantiates Slab Avalanche Release, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=板状雪崩释放; concept_type=自然动态机制; priority=A
vdcr_concept_0219,A,板状雪崩释放 Slab Avalanche Release,earth_environmental_systems,Slab Avalanche Release,earth_environmental_systems,earth_family_05,"Candidate must show the temporal sequence that instantiates Slab Avalanche Release, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=板状雪崩释放; concept_type=自然动态机制; priority=A
vdcr_concept_0230,A,Barchan Dune Migration,earth_environmental_systems,Barchan Dune Migration,earth_environmental_systems,earth_family_07,"Candidate must show the temporal sequence that instantiates Barchan Dune Migration, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=新月形沙丘迁移; concept_type=自然动态机制; priority=A
vdcr_concept_0230,A,Barchan Dune Migration demonstration,earth_environmental_systems,Barchan Dune Migration,earth_environmental_systems,earth_family_07,"Candidate must show the temporal sequence that instantiates Barchan Dune Migration, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=新月形沙丘迁移; concept_type=自然动态机制; priority=A
vdcr_concept_0230,A,Barchan Dune Migration slow motion,earth_environmental_systems,Barchan Dune Migration,earth_environmental_systems,earth_family_07,"Candidate must show the temporal sequence that instantiates Barchan Dune Migration, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=新月形沙丘迁移; concept_type=自然动态机制; priority=A
vdcr_concept_0230,A,Barchan Dune Migration video,earth_environmental_systems,Barchan Dune Migration,earth_environmental_systems,earth_family_07,"Candidate must show the temporal sequence that instantiates Barchan Dune Migration, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=新月形沙丘迁移; concept_type=自然动态机制; priority=A
