candidate_id,source_url,source_platform,license_or_usage_note,raw_duration_sec,suggested_start_sec,suggested_end_sec,initial_category,candidate_knowledge_point,why_dynamic,collector_notes
candidate_000068,https://commons.wikimedia.org/wiki/File:Cap_4.6_-_Frequencia_de_engrenamento.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,50.0,0.0,50.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of oscillation; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cap 4.6 - Frequencia de engrenamento.ogv; category=Category:Videos of oscillation; Broader oscillation category; requires review.
candidate_000069,https://commons.wikimedia.org/wiki/File:(ART-HOBBY)_Video_Fabrication_et_recyclage_de_vieilles_bougies_HD.webm,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:(ART-HOBBY) Video Fabrication et recyclage de vieilles bougies HD.webm; category=Category:Videos of candles; Many are not controlled experiments; filter aggressively.
candidate_000070,https://commons.wikimedia.org/wiki/File:027_Lighting_And_Blowing_Of_A_Candle_(Slow_Motion)_Video_By_Giles_Laurent.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:027 Lighting And Blowing Of A Candle (Slow Motion) Video By Giles Laurent.webm; category=Category:Videos of candles; Many are not controlled experiments; filter aggressively.
candidate_000071,https://commons.wikimedia.org/wiki/File:028_Lighting_and_blowing_of_a_candle_(normal_speed)_Video_by_Giles_Laurent.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:028 Lighting and blowing of a candle (normal speed) Video by Giles Laurent.webm; category=Category:Videos of candles; Many are not controlled experiments; filter aggressively.
candidate_000072,https://commons.wikimedia.org/wiki/File:Flameless_candle_1.webm,wikimedia_commons,"CC0; Creative Commons Zero, Public Domain Dedication; artist metadata present",0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:Flameless candle 1.webm; category=Category:Videos of candles; Many are not controlled experiments; filter aggressively.
candidate_000073,https://commons.wikimedia.org/wiki/File:Flameless_candle_2.webm,wikimedia_commons,"CC0; Creative Commons Zero, Public Domain Dedication; artist metadata present",0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:Flameless candle 2.webm; category=Category:Videos of candles; Many are not controlled experiments; filter aggressively.
candidate_000074,https://commons.wikimedia.org/wiki/File:Light_power_or_ionized_air%3F.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:Light power or ionized air?.webm; category=Category:Videos of candles; Many are not controlled experiments; filter aggressively.
candidate_000075,https://commons.wikimedia.org/wiki/File:Monster-with-melting-candle.webm,wikimedia_commons,Public domain; Public domain; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:Monster-with-melting-candle.webm; category=Category:Videos of candles; Many are not controlled experiments; filter aggressively.
candidate_000076,https://commons.wikimedia.org/wiki/File:%D0%92%D0%B5%D1%80%D1%82%D1%8F%D1%89%D0%B0%D1%8F%D1%81%D1%8F_%D0%B7%D0%BC%D0%B5%D0%B9%D0%BA%D0%B0.webm,wikimedia_commons,CC BY 4.0; Creative Commons Attribution 4.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:Вертящаяся змейка.webm; category=Category:Videos of candles; Many are not controlled experiments; filter aggressively.
candidate_000077,https://commons.wikimedia.org/wiki/File:%D0%9F%D0%B0%D1%80%D0%B0%D1%84%D0%B8%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9_%D0%BC%D0%BE%D1%82%D0%BE%D1%80.webm,wikimedia_commons,CC BY 4.0; Creative Commons Attribution 4.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:Парафиновый мотор.webm; category=Category:Videos of candles; Many are not controlled experiments; filter aggressively.
candidate_000078,https://commons.wikimedia.org/wiki/File:Banneuxkapelle_20220815_153739.webm,wikimedia_commons,CC BY-SA 3.0 de; Creative Commons Attribution-Share Alike 3.0 de; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of burning candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:Banneuxkapelle 20220815 153739.webm; category=Category:Videos of burning candles; Many ordinary flame videos; filter aggressively.
candidate_000079,https://commons.wikimedia.org/wiki/File:Blue_candle_burning.webm,wikimedia_commons,"CC0; Creative Commons Zero, Public Domain Dedication; artist metadata present",0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of burning candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:Blue candle burning.webm; category=Category:Videos of burning candles; Many ordinary flame videos; filter aggressively.
candidate_000080,https://commons.wikimedia.org/wiki/File:CandleGettingBlownOut.ogv,wikimedia_commons,CC BY-SA 3.0; Creative Commons Attribution-Share Alike 3.0; artist metadata present,17.5,0.0,17.5,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of burning candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:CandleGettingBlownOut.ogv; category=Category:Videos of burning candles; Many ordinary flame videos; filter aggressively.
candidate_000081,https://commons.wikimedia.org/wiki/File:Candles%2Bcamera_dolly.ogv,wikimedia_commons,Public domain; Public domain; artist metadata present,70.4,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of burning candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:Candles+camera dolly.ogv; category=Category:Videos of burning candles; Many ordinary flame videos; filter aggressively.
candidate_000082,https://commons.wikimedia.org/wiki/File:Corona.mpg,wikimedia_commons,"CC0; Creative Commons Zero, Public Domain Dedication; artist metadata present",0.0,0.0,45.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of burning candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:Corona.mpg; category=Category:Videos of burning candles; Many ordinary flame videos; filter aggressively.
candidate_000083,https://commons.wikimedia.org/wiki/File:Corona.ogv,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,21.0,0.0,21.0,chemistry_material_change,Combustion requires fuel and oxygen.,Collected from Category:Videos of burning candles; requires review for visible temporal evidence.,auto_collected; commons_title=File:Corona.ogv; category=Category:Videos of burning candles; Many ordinary flame videos; filter aggressively.
candidate_000084,https://commons.wikimedia.org/wiki/File:123._%D0%90%D0%B4%D0%B0%D0%BC%D0%BA%D0%B8%D0%B5%D0%B2%D0%B8%D1%87%D0%B5%D0%B2%D0%B0_%D1%80%D0%B5%D0%B0%D0%BA%D1%86%D0%B8%D1%98%D0%B0.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Some chemical reactions produce color change.,Collected from Category:Videos of chemical reactions; requires review for visible temporal evidence.,auto_collected; commons_title=File:123. Адамкиевичева реакција.webm; category=Category:Videos of chemical reactions; Broad chemistry category.
candidate_000085,https://commons.wikimedia.org/wiki/File:A-MultiSite-Gateway-Toolkit-for-Rapid-Cloning-of-Vertebrate-Expression-Constructs-with-Diverse-pone.0159277.s001.ogv,wikimedia_commons,CC BY 4.0; Creative Commons Attribution 4.0; artist metadata present,6.8,0.0,6.8,chemistry_material_change,Some chemical reactions produce color change.,Collected from Category:Videos of chemical reactions; requires review for visible temporal evidence.,auto_collected; commons_title=File:A-MultiSite-Gateway-Toolkit-for-Rapid-Cloning-of-Vertebrate-Expression-Constructs-with-Diverse-pone.0159277.s001.ogv; category=Category:Videos of chemical reactions; Broad chemistry category.
candidate_000086,https://commons.wikimedia.org/wiki/File:A-Versatile-Optical-Clearing-Protocol-for-Deep-Tissue-Imaging-of-Fluorescent-Proteins-in-pone.0161107.s005.ogv,wikimedia_commons,CC BY 4.0; Creative Commons Attribution 4.0; artist metadata present,25.7,0.0,25.7,chemistry_material_change,Some chemical reactions produce color change.,Collected from Category:Videos of chemical reactions; requires review for visible temporal evidence.,auto_collected; commons_title=File:A-Versatile-Optical-Clearing-Protocol-for-Deep-Tissue-Imaging-of-Fluorescent-Proteins-in-pone.0161107.s005.ogv; category=Category:Videos of chemical reactions; Broad chemistry category.
candidate_000087,https://commons.wikimedia.org/wiki/File:Barking_Dog_Reaction.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Some chemical reactions produce color change.,Collected from Category:Videos of chemical reactions; requires review for visible temporal evidence.,auto_collected; commons_title=File:Barking Dog Reaction.webm; category=Category:Videos of chemical reactions; Broad chemistry category.
candidate_000088,https://commons.wikimedia.org/wiki/File:Blue_bottle_(chemical_reaction).webm,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Some chemical reactions produce color change.,Collected from Category:Videos of chemical reactions; requires review for visible temporal evidence.,auto_collected; commons_title=File:Blue bottle (chemical reaction).webm; category=Category:Videos of chemical reactions; Broad chemistry category.
candidate_000089,https://commons.wikimedia.org/wiki/File:Briggs%E2%80%93Rauscher_reaction.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Some chemical reactions produce color change.,Collected from Category:Videos of chemical reactions; requires review for visible temporal evidence.,auto_collected; commons_title=File:Briggs–Rauscher reaction.webm; category=Category:Videos of chemical reactions; Broad chemistry category.
candidate_000090,https://commons.wikimedia.org/wiki/File:Burning_Magnesium_Block%21.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,591.1,0.0,45.0,chemistry_material_change,Some chemical reactions produce color change.,Collected from Category:Videos of chemical reactions; requires review for visible temporal evidence.,auto_collected; commons_title=File:Burning Magnesium Block!.ogv; category=Category:Videos of chemical reactions; Broad chemistry category.
candidate_000091,https://commons.wikimedia.org/wiki/File:C3N2H4_anim.ogv,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,12.5,0.0,12.5,chemistry_material_change,Some chemical reactions produce color change.,Collected from Category:Videos of chemical reactions; requires review for visible temporal evidence.,auto_collected; commons_title=File:C3N2H4 anim.ogv; category=Category:Videos of chemical reactions; Broad chemistry category.
candidate_000092,https://commons.wikimedia.org/wiki/File:Cat.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,13.3,0.0,13.3,chemistry_material_change,Some chemical reactions produce color change.,Collected from Category:Videos of chemical reactions; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cat.ogv; category=Category:Videos of chemical reactions; Broad chemistry category.
candidate_000093,https://commons.wikimedia.org/wiki/File:Chemical_garden_growing.webm,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Some chemical reactions produce color change.,Collected from Category:Videos of chemical reactions; requires review for visible temporal evidence.,auto_collected; commons_title=File:Chemical garden growing.webm; category=Category:Videos of chemical reactions; Broad chemistry category.
candidate_000094,https://commons.wikimedia.org/wiki/File:%22%2BArya%2B%22_Kaempferia_galanga_-_kencur_2020.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Videos of plants; requires review for visible temporal evidence.,"auto_collected; commons_title=File:""+Arya+"" Kaempferia galanga - kencur 2020.webm; category=Category:Videos of plants; Broad; likely noisy."
candidate_000095,https://commons.wikimedia.org/wiki/File:Alaskan_Wildflowers_%26_Ice.webm,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Alaskan Wildflowers & Ice.webm; category=Category:Videos of plants; Broad; likely noisy.
candidate_000096,https://commons.wikimedia.org/wiki/File:An_insect_on_Drimia_maritima_flower.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:An insect on Drimia maritima flower.webm; category=Category:Videos of plants; Broad; likely noisy.
candidate_000097,https://commons.wikimedia.org/wiki/File:Cinnyris_osea_on_Campsis_radicans.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cinnyris osea on Campsis radicans.webm; category=Category:Videos of plants; Broad; likely noisy.
candidate_000098,https://commons.wikimedia.org/wiki/File:Crown_Jewels_Gloriosa%27s_by_Wim_Brouwer_time-lapse_Gloriosa.webm,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Crown Jewels Gloriosa's by Wim Brouwer time-lapse Gloriosa.webm; category=Category:Videos of plants; Broad; likely noisy.
candidate_000099,https://commons.wikimedia.org/wiki/File:Cucumber_Climb.webm,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cucumber Climb.webm; category=Category:Videos of plants; Broad; likely noisy.
candidate_000100,https://commons.wikimedia.org/wiki/File:Electrostatic-Charge-on-Flying-Hummingbirds-and-Its-Potential-Role-in-Pollination-pone.0138003.s001.ogv,wikimedia_commons,CC BY 4.0; Creative Commons Attribution 4.0; artist metadata present,13.4,0.0,13.4,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Electrostatic-Charge-on-Flying-Hummingbirds-and-Its-Potential-Role-in-Pollination-pone.0138003.s001.ogv; category=Category:Videos of plants; Broad; likely noisy.
candidate_000101,https://commons.wikimedia.org/wiki/File:Eu_esit%C3%B6_(video).ogv,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,7.9,0.0,7.9,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Eu esitö (video).ogv; category=Category:Videos of plants; Broad; likely noisy.
candidate_000102,https://commons.wikimedia.org/wiki/File:Fireweed_seed_pod_bursting_open_in_Tuntorp.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Fireweed seed pod bursting open in Tuntorp.webm; category=Category:Videos of plants; Broad; likely noisy.
candidate_000103,https://commons.wikimedia.org/wiki/File:Fleur_de_cerise.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Fleur de cerise.webm; category=Category:Videos of plants; Broad; likely noisy.
candidate_000104,https://commons.wikimedia.org/wiki/File:365_days_tree.ogv,wikimedia_commons,CC BY-SA 3.0; Creative Commons Attribution-Share Alike 3.0; artist metadata present,18.2,0.0,18.2,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Time-lapse videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:365 days tree.ogv; category=Category:Time-lapse videos of plants; Good time-lapse biology candidates.
candidate_000105,https://commons.wikimedia.org/wiki/File:4%27o_clock_plant_or_mirabilis_jalapa_flower_blossoming_time_lapse.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Time-lapse videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:4'o clock plant or mirabilis jalapa flower blossoming time lapse.webm; category=Category:Time-lapse videos of plants; Good time-lapse biology candidates.
candidate_000106,https://commons.wikimedia.org/wiki/File:Africa_Vegetation_Mosaic_Time-lapse_2019.webm,wikimedia_commons,CC BY 2.0; Creative Commons Attribution 2.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Time-lapse videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Africa Vegetation Mosaic Time-lapse 2019.webm; category=Category:Time-lapse videos of plants; Good time-lapse biology candidates.
candidate_000107,https://commons.wikimedia.org/wiki/File:Apex_reorientation_in_Pinus_pinaster_during_the_first_24h_after_plant_inclination_-_1471-2229-10-217-S1.ogv,wikimedia_commons,CC BY 2.0; Creative Commons Attribution 2.0; artist metadata present,24.0,0.0,24.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Time-lapse videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Apex reorientation in Pinus pinaster during the first 24h after plant inclination - 1471-2229-10-217-S1.ogv; category=Category:Time-lapse videos of plants; Good time-lapse biology candidates.
candidate_000108,https://commons.wikimedia.org/wiki/File:Arabidopsis_thaliana_plants_growing_in_a_Growth_chamber.webm,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Time-lapse videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Arabidopsis thaliana plants growing in a Growth chamber.webm; category=Category:Time-lapse videos of plants; Good time-lapse biology candidates.
candidate_000109,https://commons.wikimedia.org/wiki/File:Aristolochia_gigantea_flower_size_28x22cm_1_second_corresponds_to_10_minutes.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Time-lapse videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Aristolochia gigantea flower size 28x22cm 1 second corresponds to 10 minutes.webm; category=Category:Time-lapse videos of plants; Good time-lapse biology candidates.
candidate_000110,https://commons.wikimedia.org/wiki/File:Black_Bamboo_New_Culms_Timelapse.webm,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Time-lapse videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Black Bamboo New Culms Timelapse.webm; category=Category:Time-lapse videos of plants; Good time-lapse biology candidates.
candidate_000111,https://commons.wikimedia.org/wiki/File:Browning_Fuji_apple_-_32_minutes_in_16_seconds.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Time-lapse videos of plants; requires review for visible temporal evidence.,auto_collected; commons_title=File:Browning Fuji apple - 32 minutes in 16 seconds.webm; category=Category:Time-lapse videos of plants; Good time-lapse biology candidates.
candidate_000112,https://commons.wikimedia.org/wiki/File:Carnivorous_Plant_Time_Lapse_(Drosera_Capensis)_%22eating%22_a_Fruit_Fly.ogv,wikimedia_commons,CC BY-SA 2.0; Creative Commons Attribution-Share Alike 2.0; artist metadata present,16.6,0.0,16.6,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Time-lapse videos of plants; requires review for visible temporal evidence.,"auto_collected; commons_title=File:Carnivorous Plant Time Lapse (Drosera Capensis) ""eating"" a Fruit Fly.ogv; category=Category:Time-lapse videos of plants; Good time-lapse biology candidates."
candidate_000113,https://commons.wikimedia.org/wiki/File:Carnivorous_Plant_Time_Lapse-_Cape_Sundew_(Drosera_Capensis)_%22eating%22_a_Fruit_Fly.webm,wikimedia_commons,CC BY 2.0; Creative Commons Attribution 2.0; artist metadata present,0.0,0.0,60.0,biology_life_processes,Seed germination involves root and shoot emergence.,Collected from Category:Time-lapse videos of plants; requires review for visible temporal evidence.,"auto_collected; commons_title=File:Carnivorous Plant Time Lapse- Cape Sundew (Drosera Capensis) ""eating"" a Fruit Fly.webm; category=Category:Time-lapse videos of plants; Good time-lapse biology candidates."
candidate_000114,https://commons.wikimedia.org/wiki/File:10._%D0%9E%D0%BA%D1%81%D0%B8%D0%B4%D0%B0%D1%86%D0%B8%D1%98%D0%B0_%D0%BD%D0%B0_%D1%98%D0%B0%D0%B3%D0%BB%D0%B5%D0%BD%D1%87%D0%B5_%D0%B2%D0%BE_%D1%81%D1%82%D0%BE%D0%BF%D0%B5%D0%BD_%D0%BA%D0%B0%D0%BB%D0%B8%D1%83%D0%BC_%D0%BD%D0%B8%D1%82%D1%80%D0%B0%D1%82.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,45.0,everyday_causal_mechanisms,Warm air rises and can drive convection.,Collected from Category:Videos of fire; requires review for visible temporal evidence.,auto_collected; commons_title=File:10. Оксидација на јагленче во стопен калиум нитрат.webm; category=Category:Videos of fire; Broad and noisy; check dynamic mechanism.
candidate_000115,https://commons.wikimedia.org/wiki/File:2012_and_the_Future_of_Fire.webm,wikimedia_commons,Public domain; Public domain; artist metadata present,0.0,0.0,45.0,everyday_causal_mechanisms,Warm air rises and can drive convection.,Collected from Category:Videos of fire; requires review for visible temporal evidence.,auto_collected; commons_title=File:2012 and the Future of Fire.webm; category=Category:Videos of fire; Broad and noisy; check dynamic mechanism.
candidate_000116,https://commons.wikimedia.org/wiki/File:2019-11-16_gj-Andelnans.webm,wikimedia_commons,CC BY 4.0; Creative Commons Attribution 4.0; artist metadata present,0.0,0.0,45.0,everyday_causal_mechanisms,Warm air rises and can drive convection.,Collected from Category:Videos of fire; requires review for visible temporal evidence.,auto_collected; commons_title=File:2019-11-16 gj-Andelnans.webm; category=Category:Videos of fire; Broad and noisy; check dynamic mechanism.
candidate_000117,https://commons.wikimedia.org/wiki/File:2022-10-01_LJUBLJANA_Ljubljanske_%C5%BDale_ogenj_2.webm,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,0.0,0.0,45.0,everyday_causal_mechanisms,Warm air rises and can drive convection.,Collected from Category:Videos of fire; requires review for visible temporal evidence.,auto_collected; commons_title=File:2022-10-01 LJUBLJANA Ljubljanske Žale ogenj 2.webm; category=Category:Videos of fire; Broad and noisy; check dynamic mechanism.
candidate_000118,https://commons.wikimedia.org/wiki/File:2022-10-01_LJUBLJANA_Ljubljanske_%C5%BDale_ogenj.webm,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,0.0,0.0,45.0,everyday_causal_mechanisms,Warm air rises and can drive convection.,Collected from Category:Videos of fire; requires review for visible temporal evidence.,auto_collected; commons_title=File:2022-10-01 LJUBLJANA Ljubljanske Žale ogenj.webm; category=Category:Videos of fire; Broad and noisy; check dynamic mechanism.
candidate_000119,https://commons.wikimedia.org/wiki/File:5._mariborska_vstaja.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,176.1,0.0,45.0,everyday_causal_mechanisms,Warm air rises and can drive convection.,Collected from Category:Videos of fire; requires review for visible temporal evidence.,auto_collected; commons_title=File:5. mariborska vstaja.ogv; category=Category:Videos of fire; Broad and noisy; check dynamic mechanism.
candidate_000120,https://commons.wikimedia.org/wiki/File:A_room_in_a_temple_to_depict_Hinduism.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,45.0,everyday_causal_mechanisms,Warm air rises and can drive convection.,Collected from Category:Videos of fire; requires review for visible temporal evidence.,auto_collected; commons_title=File:A room in a temple to depict Hinduism.webm; category=Category:Videos of fire; Broad and noisy; check dynamic mechanism.
candidate_000121,https://commons.wikimedia.org/wiki/File:A_video_about_hazardous_trees_on_roads_due_to_wildfires.ogv,wikimedia_commons,Public domain; Public domain; artist metadata present,99.5,0.0,45.0,everyday_causal_mechanisms,Warm air rises and can drive convection.,Collected from Category:Videos of fire; requires review for visible temporal evidence.,auto_collected; commons_title=File:A video about hazardous trees on roads due to wildfires.ogv; category=Category:Videos of fire; Broad and noisy; check dynamic mechanism.
candidate_000122,https://commons.wikimedia.org/wiki/File:54._%D0%9C%D0%B0%D0%B3%D0%BD%D0%B5%D1%82%D0%BD%D0%BE_%D0%BF%D0%BE%D0%BB%D0%B5_%D0%BD%D0%B0_%D0%BF%D1%80%D0%B0%D0%B2_%D1%81%D0%BF%D1%80%D0%BE%D0%B2%D0%BE%D0%B4%D0%BD%D0%B8%D0%BA.ogg,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,34.0,0.0,34.0,everyday_causal_mechanisms,Magnetic fields can align or attract ferromagnetic materials.,Collected from Category:Videos of magnetic fields; requires review for visible temporal evidence.,auto_collected; commons_title=File:54. Магнетно поле на прав спроводник.ogg; category=Category:Videos of magnetic fields; May not exist; use if found.
candidate_000123,https://commons.wikimedia.org/wiki/File:A-Possible-Role-for-Integrin-Signaling-in-Diffuse-Axonal-Injury-pone.0022899.s011.ogv,wikimedia_commons,CC BY 2.5; Creative Commons Attribution 2.5; artist metadata present,3.4,0.0,3.4,everyday_causal_mechanisms,Magnetic fields can align or attract ferromagnetic materials.,Collected from Category:Videos of magnetic fields; requires review for visible temporal evidence.,auto_collected; commons_title=File:A-Possible-Role-for-Integrin-Signaling-in-Diffuse-Axonal-Injury-pone.0022899.s011.ogv; category=Category:Videos of magnetic fields; May not exist; use if found.
candidate_000124,https://commons.wikimedia.org/wiki/File:A-Possible-Role-for-Integrin-Signaling-in-Diffuse-Axonal-Injury-pone.0022899.s012.ogv,wikimedia_commons,CC BY 2.5; Creative Commons Attribution 2.5; artist metadata present,3.0,0.0,3.0,everyday_causal_mechanisms,Magnetic fields can align or attract ferromagnetic materials.,Collected from Category:Videos of magnetic fields; requires review for visible temporal evidence.,auto_collected; commons_title=File:A-Possible-Role-for-Integrin-Signaling-in-Diffuse-Axonal-Injury-pone.0022899.s012.ogv; category=Category:Videos of magnetic fields; May not exist; use if found.
